0.934646 0.005000 0.050000 15.000000
0.865878 0.005000 0.100000 15.000000
0.843434 0.005000 0.100000 15.000000
0.815464 0.005000 0.100000 15.000000
0.811404 0.005000 0.050000 15.000000
0.806717 0.005000 0.100000 15.000000
0.802160 0.005000 0.050000 15.000000
0.780305 0.001000 0.050000 15.000000
0.788731 0.005000 0.050000 15.000000
0.779680 0.005000 0.050000 15.000000
